DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
JAM;BOG;875;513;2081615
JAM;BOG;40;560;2271886
JAM;BOG;1560;753;2999832
JAM;BOG;360;234;931476
JAM;BOG;84;6216;25141483
JAM;BOG;24;932;3773042
JAM;BOG;144;4878;19732031
JAM;BOG;27;64;259066
JAM;BOG;667;2082;8408457
JAM;BOG;89;285;1153990
JAM;BOG;294;1022;4126977
JAM;BOG;100;2080;8279793
JAM;BOG;10;850;3457547
JAM;BOG;38;10296;41803304
JAM;BOG;1200;109;443368
JAM;BOG;2400;292;1188811
JAM;BOG;3200;633;2572511
JAM;BOG;768;860;3495504
JAM;BOG;360;74;304024
JAM;BOG;360;129;514351
JAM;BOG;30;38;151384
JAM;BOG;30;217;860814
JAM;BOG;8;692;2802036
JAM;BOG;216;7531;30463006
JAM;BOG;63;1230;4978144
JAM;BOG;12;234;947386
JAM;BOG;1;0;3640
JAM;BOG;2000;244;984254
JAM;BOG;10800;1336;5449278
JAM;BOG;5000;1111;4516429
JAM;BOG;588;629;2590974
JAM;BOG;720;195;805742
JAM;BOG;3660;996;3996674
JAM;BOG;6650;1630;6538319
JAM;BOG;12948;2918;11669187
JAM;BOG;102328;25501;102945956
JAM;BOG;6800;2042;8243941
JAM;BOG;72;396;1610052
JAM;BOG;1260;315;1252704
JAM;BOG;840;120;480423
JAM;BOG;600;246;978302
JAM;BOG;29850;4485;18000092
JAM;BOG;1020;405;1640194
JAM;BOG;475;235;956607
JAM;BOG;115;1000;3959748
JAM;BOG;1;1516;6122600
JAM;BOG;156;9944;40218607
JAM;BOG;24;840;3397388
JPN;BOG;468;2768;11195608
JPN;BOG;30;285;1152685
JPN;BOG;11360;1931;7705275
JPN;BOG;4200;930;3710597
JPN;BOG;40;0;3261
JPN;BOG;100;2;8154
JPN;BOG;1500;825;3363888
JPN;BOG;14175;7244;29304680
JPN;BOG;300;66;263332
JPN;BOG;1200;50486;200687983
JPN;BOG;7;51;205159
JPN;BOG;35610;24705;100549826
JPN;BOG;40;4;16369
JPN;BOG;47505;27674;110032224
JPN;BOG;60;0;2445
JPN;BOG;22400;2583;10559666
JPN;BOG;1360;9588;37947098
JPN;BOG;90;180;730249
JPN;BOG;23615;12870;52026776
JPN;BOG;2500;410;1671750
JPN;BOG;9;8;36421
JPN;BOG;11;2;9003
JPN;BOG;24800;10109;40813164
JPN;BOG;45850;8253;33053760
JPN;BOG;170900;31526;127065405
JPN;BOG;40960;6288;24922928
JPN;BOG;379;2916;11855843
JPN;BOG;213284;42260;169077296
JPN;BOG;151800;28964;117350543
JPN;BOG;107750;18825;76239522
JPN;BOG;96950;17516;70320431
JPN;BOG;32280;5516;21937840
JPN;BOG;4375;789;3137339
JPN;BOG;82775;14642;58847518
JPN;BOG;1118378;202182;811202849
JPN;BOG;151300;26059;105996377
JPN;BOG;12084;4740;19503956
JPN;BOG;102995;17588;70191936
JPN;BOG;332240;57578;229617563
JPN;BOG;13000;3450;14027788
JPN;BOG;53800;7743;30879701
JPN;BOG;350;35;144080
JPN;BOG;610;61;251111
JPN;BOG;26;12;48789
JPN;BOG;2;2900;11527761
JPN;BOG;1;23517;93076064
JPN;BOG;160;64;258380
JPN;BOG;189700;33811;135415083
JPN;BOG;468650;80092;322638286
JPN;BOG;12730;1400;5693325
JPN;BOG;667;5324;21647282
JPN;BOG;1034061;187901;758968710
JPN;BOG;1051360;186298;753854880
JPN;BOG;22200;8436;33548622
JPN;BOG;115210;20919;83822286
JPN;BOG;297705;49650;198812246
JPN;BOG;27840;4774;19482492
JPN;BOG;960;314;1269696
JPN;BOG;546;20060;80037352
JPN;BOG;2;400;1590036
JPN;BOG;100;16;66558
JPN;BOG;1000;300;1223232
JPN;BOG;159550;27152;108234684
JPN;BOG;1112260;189980;764827713
JPN;BOG;3700;600;2385610
JPN;BOG;109600;18632;76721172
JPN;BOG;110880;44433;178437770
JPN;BOG;1842104;358338;1423318422
JPN;BOG;1424530;266217;1093026347
JPN;BOG;21280;11137;45075092
JPN;BOG;1892;1331;5292434
JPN;BOG;0;92960;380422996
JPN;BOG;11200;392;1613703
JPN;BOG;12000;660;2716949
JPN;BOG;6320;1396;5660447
JPN;BOG;98855;17413;69515811
JPN;BOG;136510;23137;92060096
JPN;BOG;20;52;211421
JPN;BOG;32228;50884;206870061
JPN;BOG;9441;20424;83042947
JPN;BOG;71;54243;216426715
JPN;BOG;50;100;397509
JPN;BOG;14099;7319;29231596
JPN;BOG;5;300;1209882
JPN;BOG;1022;180;729277
JPN;BOG;6150;1045;4220882
JPN;BOG;11400;1938;7824074
JPN;BOG;95200;15173;61519743
JPN;BOG;57300;9121;36993054
JPN;BOG;625;17825;73378216
JPN;BOG;29440;8302;33519981
JPN;BOG;20720;4360;17602148
JPN;BOG;25900;6967;28129080
JPN;BOG;341750;51631;206445797
JPN;BOG;466850;69727;279799742
JPN;BOG;80;21;87150
JPN;BOG;14;21;85788
JPN;BOG;100;25;102129
JPN;BOG;177850;34236;137847806
JPN;BOG;112724;23215;93353103
JPN;BOG;19920;3699;14937199
JPN;BOG;2480;753;3042426
JPN;BOG;8800;1232;4998150
JPN;BOG;5400;1512;6134093
JPN;BOG;21520;8557;34503885
JPN;BOG;138809;22383;89101088
JPN;BOG;720;288;1162710
JPN;BOG;150;2448;9688620
JPN;BOG;27150;3537;14163924
JPN;BOG;2688;4085;16588798
JPN;BOG;1260;3654;14835788
JPN;BOG;400;100;406015
JPN;BOG;129963;22696;91419409
JPN;BOG;205907;43290;174839719
JPN;BOG;24360;4226;17062376
JPN;BOG;15856;5558;22486276
JPN;BOG;66360;9954;40430807
JPN;BOG;24;66;270893
JPN;BOG;29045;8498;34247300
JPN;BOG;125750;21936;87283239
JPN;BOG;46212;8726;35919563
JPN;BOG;2713;14400;59278896
JPN;BOG;3;17;69942
JPN;BOG;87200;14418;58935997
JPN;BOG;70940;10384;42536917
JPN;BOG;4;11;45473
JPN;BOG;769350;132153;530714584
JPN;BOG;2133340;353789;1417057601
JPN;BOG;1200;192;763553
JPN;BOG;190920;28206;116114966
JPN;BOG;24050;3427;13636367
JPN;BOG;136250;18826;75586430
JPN;BOG;2400;600;2436090
JPN;BOG;10052;15279;62035194
JPN;BOG;5534;16048;65159723
JPN;BOG;6900;1035;4202255
JPN;BOG;16;64;261798
JPN;BOG;2527420;458981;1843124106
JPN;BOG;2309655;405776;1626625656
JPN;BOG;3560;766;3051523
JPN;BOG;65200;12425;49560351
JPN;BOG;1521;3291;13183576
JPN;BOG;12860;4956;19662751
JPN;BOG;87400;14532;57847096
JPN;BOG;897;4320;17783668
JPN;BOG;1390;13;54456
JPN;BOG;300;3;11925
JPN;BOG;600;3;13135
JPN;BOG;4965;3186;12956737
JPN;BOG;115;119;487335
JPN;BOG;46470;8601;34996971
JPN;BOG;22640;7000;28094498
JPN;BOG;960;16800;69120072
JPN;BOG;450;450;1816735
JPN;BOG;0;2;8089
KAZ;BOG;20214;14422;58897149
KAZ;BOG;1560;249;1021445
KAZ;BOG;35956;25049;101287837
KAZ;BOG;320;288;1185577
KAZ;BOG;5200;884;3617619
KAZ;BOG;400;60;245539
KAZ;BOG;3360;1108;4537575
KAZ;BOG;10415;6573;26901872
KAZ;BOG;400;107;437879
KAZ;BOG;35;0;1391
KAZ;BOG;350;360;1452985
KAZ;BOG;24384;19054;77457203
KAZ;BOG;14475;12264;49776448
KAZ;BOG;95;20;82603
KAZ;BOG;15374;12126;49356744
KAZ;BOG;72421;55250;224229063
KAZ;BOG;165;1;6567
KAZ;BOG;17546;15189;61998504
KAZ;BOG;14220;10484;42216678
KAZ;BOG;31081;26870;110324352
KAZ;BOG;23725;16103;65520994
KAZ;BOG;490;617;2526604
KAZ;BOG;840;21852;89956465
KAZ;BOG;3500;525;2148473
KAZ;BOG;700;105;429694
KAZ;BOG;4;32;130954
KAZ;BOG;33250;13860;54936071
KAZ;BOG;2800;448;1794266
KAZ;BOG;40950;6945;27817144
KAZ;BOG;13760;4820;19107578
KAZ;BOG;3200;838;3407132
KAZ;BOG;3550;568;2248013
KAZ;BOG;18;342;1357119
KAZ;BOG;36975;12324;50434897
KAZ;BOG;12300;2275;9278214
KAZ;BOG;113300;20648;84394079
KAZ;BOG;980;913;3759469
KAZ;BOG;105610;39253;160622089
KAZ;BOG;44500;7724;30736497
KAZ;BOG;854214;156430;622999378
KAZ;BOG;64472;31922;129180379
KAZ;BOG;306;261;1053706
KAZ;BOG;32440;22785;91986089
KAZ;BOG;32;196;802096
KAZ;BOG;400;4;16466
KAZ;BOG;813;121;495823
KAZ;BOG;20;449;1826718
KAZ;BOG;1600;296;1206922
KAZ;BOG;245;589;2394750
KAZ;BOG;5226;10026;40748763
KAZ;BOG;667;3283;13350631
KAZ;BOG;176;1627;6658220
KAZ;BOG;14480;2573;10429651
KAZ;BOG;58600;9778;39497555
KAZ;BOG;580;136;549057
KAZ;BOG;50585;14150;56567446
KAZ;BOG;24950;4411;17597199
KAZ;BOG;159200;29419;117649019
KAZ;BOG;20;40;162631
KAZ;BOG;47978;17372;70180011
KAZ;BOG;2800;1746;7148686
KAZ;BOG;2271;2064;8300850
KAZ;BOG;136;1128;4616352
KAZ;BOG;1;6412;25889974
KAZ;BOG;850;8;34991
KAZ;BOG;300;3;12353
KAZ;BOG;9525;2556;10133857
KAZ;BOG;5720;1355;5371430
KAZ;BOG;108950;51356;211469155
KAZ;BOG;2800;484;1992971
KAZ;BOG;1760;1699;6998048
KAZ;BOG;31150;11429;45236796
KAZ;BOG;6200;1147;4676823
KAZ;BOG;10500;1926;7855188
KAZ;BOG;62260;16826;66595021
KAZ;BOG;390;406;1675002
KAZ;BOG;34575;10421;42647030
KAZ;BOG;8050;1401;5689767
KAZ;BOG;145200;25003;101146060
KAZ;BOG;137818;38050;153353472
KAZ;BOG;1923;1945;7915560
KAZ;BOG;975;6;27910
KAZ;BOG;12825;4233;17323855
KAZ;BOG;4750;2086;8587206
KAZ;BOG;9950;3707;15170267
KAZ;BOG;12900;2290;9328306
KAZ;BOG;45550;8109;33021719
KAZ;BOG;30;18;72847
KAZ;BOG;68830;24095;98608701
KAZ;BOG;850;136;540850
KAZ;BOG;191100;23346;94423151
KAZ;BOG;105330;29206;117855698
KAZ;BOG;575;519;2125962
KAZ;BOG;100;93;380586
KAZ;BOG;16100;6453;26367465
KAZ;BOG;3500;647;2640142
KAZ;BOG;27700;4929;20099740
KAZ;BOG;840;606;2495332
KAZ;BOG;38950;10914;44663730
KAZ;BOG;800;144;585473
KAZ;BOG;63900;10503;42648713
KAZ;BOG;358;1223;4973680
KAZ;BOG;66928;39505;159713287
KAZ;BOG;18;0;726
KAZ;BOG;164;502;2041433
KAZ;BOG;9350;1429;5771163
KAZ;BOG;16300;2175;8780888
KAZ;BOG;16620;2150;8608273
KAZ;BOG;156490;21412;84802232
KAZ;BOG;200;51;206402
KAZ;BOG;10;12;51600
KAZ;BOG;3500;969;3923673
KAZ;BOG;7100;1109;4480302
KAZ;BOG;182750;28770;115897890
KAZ;BOG;28;63;258367
KAZ;BOG;23300;6083;24681003
KAZ;BOG;28250;4255;17265768
KAZ;BOG;482465;71032;288013156
KAZ;BOG;52750;14023;56003666
KAZ;BOG;259;499;1981269
KAZ;BOG;1273;4722;18719267
KAZ;BOG;5680;852;3376961
KAZ;BOG;90;51;208345
KAZ;BOG;364;88;358503
KAZ;BOG;5;28;116961
KAZ;BOG;200;0;80
KAZ;BOG;2400;408;1663595
KAZ;BOG;150;75;298131
KAZ;BOG;69000;10773;42823644
KAZ;BOG;300;3;12197
KAZ;BOG;14600;2278;9219316
KAZ;BOG;22183;18451;75462164
KAZ;BOG;45400;7257;28847824
KAZ;BOG;11100;1660;6598848
KAZ;BOG;10940;1641;6504218
KAZ;BOG;3450;452;1829698
KAZ;BOG;100;20;82561
KAZ;BOG;480;125;507021
KAZ;BOG;120;28;115585
KAZ;BOG;2000;320;1295075
KAZ;BOG;28900;4631;18744392
KAZ;BOG;7250;3011;12145862
KAZ;BOG;22950;4986;20228308
KAZ;BOG;42250;6209;25190027
KAZ;BOG;541940;73731;299205722
KAZ;BOG;3360;1107;4417606
KAZ;BOG;100525;37662;149950949
KAZ;BOG;35308;7638;30338789
KAZ;BOG;700;105;416174
KAZ;BOG;280;98;400299
KAZ;BOG;2;27;112307
KAZ;BOG;200;0;795
KAZ;BOG;800;129;524505
KAZ;BOG;15700;2010;8154177
KAZ;BOG;8200;1353;5475739
KAZ;BOG;206325;25763;104529059
KAZ;BOG;1300;331;1358287
KAZ;BOG;13194;2895;11818524
KAZ;BOG;24075;3748;14951473
KAZ;BOG;222830;35149;140372776
KAZ;BOG;173;487;1939287
KAZ;BOG;24700;7168;28774085
KAZ;BOG;47335;7458;29648623
KAZ;BOG;8932;5001;19836987
KAZ;BOG;4070;2216;8773178
KAZ;BOG;230;161;639021
KAZ;BOG;3730;1442;5731727
KAZ;BOG;17;180;713981
KAZ;BOG;600;1;4154
KAZ;BOG;1400;182;748800
KAZ;BOG;5600;744;3064323
KAZ;BOG;52000;7332;29673410
KAZ;BOG;12888;13810;56518351
KAZ;BOG;30;19;77548
KEN;BOG;4836;3138;12844186
KEN;BOG;5000;600;2385054
KEN;BOG;15;9;35775
KGZ;BOG;1440;1512;6165089
KGZ;BOG;300;180;718180
KGZ;BOG;11605;9709;39589535
KGZ;BOG;875;575;2353294
KGZ;BOG;630;409;1675809
KGZ;BOG;740;791;3228516
KGZ;BOG;800;148;603461
KGZ;BOG;63;297;1209572
KGZ;BOG;857;2491;10128696
KGZ;BOG;325;1544;6277986
KGZ;BOG;1000;190;782364
KGZ;BOG;2770;2965;12211069
KGZ;BOG;2700;499;2036681
KGZ;BOG;2900;528;2154927
KGZ;BOG;2400;444;1810383
KGZ;BOG;8000;752;3073738
KGZ;BOG;1250;212;866456
KGZ;BOG;1150;381;1516894
KGZ;BOG;350;56;225387
KGZ;BOG;800;102;414424
KGZ;BOG;1400;226;901550
KGZ;BOG;19150;3064;12271503
KWT;BOG;8713;4616;18641678
KWT;BOG;5910;3154;12909254
KWT;BOG;18320;11624;46227185
KWT;BOG;12500;6034;24499466
KWT;BOG;115;12009;48484633
KWT;BOG;11250;1964;7931059
KWT;BOG;400;120;484462
KWT;BOG;60;150;605578
KWT;BOG;1960;5880;23738677
KWT;BOG;151;280;1133239
KWT;BOG;120;7538;30739004
KWT;BOG;95;4050;16513632
KWT;BOG;3;0;2446
KWT;BOG;2;0;81
KWT;BOG;3;2;9581
KWT;BOG;150;1;6116
KWT;BOG;2129;3552;14340098
KWT;BOG;2400;440;1800625
KWT;BOG;360;738;3012864
KWT;BOG;100;293;1201017
KWT;BOG;2;142;588096
KWT;BOG;30;29;121127
KWT;BOG;1540;5528;22502664
KWT;BOG;4;3;12180
KWT;BOG;150;592;2416136
KWT;BOG;750;1912;7789091
KWT;BOG;22;36;151117
KWT;BOG;37;95;390761
KWT;BOG;112;492;2007402
KWT;BOG;645;3035;12374204
KWT;BOG;75;156;635169
KWT;BOG;12;35;142227
KWT;BOG;360;1332;5408363
KWT;BOG;30;84;342270
KWT;BOG;100;246;1000908
KWT;BOG;25;59;239833
KWT;BOG;120;608;2471941
KWT;BOG;200;23;96321
KWT;BOG;500;42;172002
KWT;BOG;3600;489;1981465
KWT;BOG;16;24;99073
KWT;BOG;80;21;88065
KWT;BOG;4550;819;3257031
KWT;BOG;240;60;238610
KWT;BOG;2400;516;2052049
KWT;BOG;1920;2083;8525141
KWT;BOG;15;17;72240
KWT;BOG;117;56;229794
KWT;BOG;5;32;129507
KWT;BOG;150;1075;4260837
KWT;BOG;60;480;1902513
KWT;BOG;200;1990;7887504
KWT;BOG;50;452;1793515
KWT;BOG;100;800;3170856
KWT;BOG;7;80;319860
KWT;BOG;80;809;3206528
KWT;BOG;39500;4621;18642345
KWT;BOG;45200;6610;26751397
KWT;BOG;23700;5925;24158832
KWT;BOG;70950;16822;66756434
KWT;BOG;886;5958;23690690
KWT;BOG;1600;11391;45213632
KWT;BOG;3042;26909;107516127
KWT;BOG;268;988;3946656
KWT;BOG;37;476;1894964
KWT;BOG;450;3564;14172915
KWT;BOG;25;95;376539
KWT;BOG;3200;23947;95201384
KWT;BOG;25;231;923189
KWT;BOG;434;2944;11720059
KWT;BOG;356;2840;11281884
KWT;BOG;7750;1395;5545250
KWT;BOG;4350;613;2436730
LVA;BOG;4500;765;3110329
LVA;BOG;8100;1377;5598592
LVA;BOG;51550;17812;72894628
LVA;BOG;44850;12577;50777757
LVA;BOG;5400;754;3061001
LVA;BOG;45000;6424;26063689
LVA;BOG;10150;1374;5555309
LVA;BOG;29550;4244;17209057
LVA;BOG;6750;885;3599565
LVA;BOG;51300;6905;28074605
LBN;BOG;12;85;337696
LBN;BOG;45;358;1420939
LBN;BOG;22;122;485933
LBN;BOG;360;3472;13762505
LBN;BOG;30;237;940555
LBN;BOG;40;316;1252488
LBN;BOG;8;75;299645
LBN;BOG;2;19;78280
LBY;BOG;10;2430;9811582
MYS;BOG;60;24;100280
MYS;BOG;80;1;6459
MYS;BOG;1800;75729;305734783
MYS;BOG;4200;924;3803729
MYS;BOG;12;750;2972677
MYS;BOG;1833;1024;4072877
MYS;BOG;800;108;440325
MYS;BOG;1350;337;1376136
MYS;BOG;6900;1173;4735623
MYS;BOG;975;204;825926
MYS;BOG;720;5532;21999878
MYS;BOG;300;1519;6022644
MYS;BOG;72;597;2368629
MYS;BOG;12;14142;56640279
MLT;BOG;2;900;3683097
MTQ;BOG;53;347;1407085
MTQ;BOG;5;47;190091
MTQ;BOG;6;62;252377
MTQ;BOG;5;80;324791
MTQ;BOG;9;169;685111
MTQ;BOG;261;7015;28320887
MTQ;BOG;3;74;300770
MTQ;BOG;20781;12001;48229640
MTQ;BOG;9285;6988;28109060
MTQ;BOG;4850;5010;20295083
MTQ;BOG;880;279;1132543
MTQ;BOG;2350;705;2853212
MTQ;BOG;3318;1327;5371324
MTQ;BOG;2300;784;3178864
MTQ;BOG;500;200;809422
MTQ;BOG;100;45;185296
MTQ;BOG;1160;693;2817355
MTQ;BOG;76;1412;5794285
MTQ;BOG;5925;4789;19078159
MTQ;BOG;740;259;1029548
MTQ;BOG;2275;596;2378958
MTQ;BOG;3885;1883;7491214
MTQ;BOG;2000;860;3418577
MTQ;BOG;500;275;1093149
MTQ;BOG;110;64;260182
MTQ;BOG;2260;772;3092197
MTQ;BOG;88;1640;6594193
MEX;BOG;138;775;3087248
MEX;BOG;194;1679;6685296
MEX;BOG;147;1286;5120176
MEX;BOG;1020;6666;26538370
MEX;BOG;28;210;835940
MEX;BOG;545;5379;21413178
MEX;BOG;138;1035;4119993
MEX;BOG;220;1512;6020763
MEX;BOG;110;825;3284052
MEX;BOG;1000;590;2348595
MEX;BOG;305;5313;21027632
MEX;BOG;10;340;1399640
MEX;BOG;156;5272;21703526
MEX;BOG;95;2415;9942182
MEX;BOG;117;4151;17090640
MEX;BOG;1791;4062;16625622
MEX;BOG;3911;7872;32218300
MEX;BOG;9;40;165616
MEX;BOG;3837;7749;31715393
MEX;BOG;50;137;562736
MEX;BOG;76;260;1065888
MEX;BOG;6748;27862;114024386
MEX;BOG;266;5437;22252003
MEX;BOG;81;901;3687393
MEX;BOG;947;12046;49296943
MEX;BOG;152;2202;9011760
MEX;BOG;153;1594;6526570
MEX;BOG;126;84511;345449536
MEX;BOG;43;31674;126375775
MEX;BOG;56;22000;89323381
MEX;BOG;352;5201;20982249
MEX;BOG;116;2702;10903119
MEX;BOG;19;1419;5642242
MEX;BOG;144;1487;6000604
MEX;BOG;57;459;1880589
MEX;BOG;13050;47179;188117076
MEX;BOG;4569;9417;38537635
MEX;BOG;3000;10950;44811013
MEX;BOG;45;6300;25225751
MEX;BOG;1759;33845;134147026
MEX;BOG;2571;46972;186176810
MEX;BOG;70;2277;9246585
MEX;BOG;200;1555;6342009
MEX;BOG;30;846;3449921
MEX;BOG;1;10879;43245282
MEX;BOG;3;6000;24699540
MEX;BOG;2;28479;112713885
MEX;BOG;2940;58937;238374925
MEX;BOG;370;2691;10884585
MEX;BOG;931;17287;69917484
MEX;BOG;2023;37477;151578244
MEX;BOG;434;3643;14735161
MEX;BOG;25;307;1243686
MEX;BOG;3;3204;12936933
MEX;BOG;790;8421;33521381
MEX;BOG;921;4520;17915336
MEX;BOG;14074;36944;151822279
MEX;BOG;7453;18352;74909156
MEX;BOG;4;9;38584
MEX;BOG;3113;7168;29146306
MEX;BOG;2182;6569;26708255
MEX;BOG;11399;22470;91567610
MEX;BOG;21;51;208094
MEX;BOG;225;489;2005678
MEX;BOG;6;18;75745
MEX;BOG;472;1242;5054759
MEX;BOG;196;345;1423516
MEX;BOG;1186;5321;21552464
MEX;BOG;611;10100;41048115
MEX;BOG;42;517;2118836
MEX;BOG;131;1442;5905297
MEX;BOG;3751;44875;182918579
MEX;BOG;763;7866;32019009
MEX;BOG;703;476216;1937893706
MEX;BOG;1281;159220;640230259
MEX;BOG;1013;3344;13688352
MEX;BOG;4;601;2440650
MEX;BOG;4;742;2953856
MEX;BOG;30;62;258604
MEX;BOG;3267;6552;26864885
MEX;BOG;2410;10543;42211160
MEX;BOG;213;5112;20447949
MEX;BOG;3271;41757;168187592
MEX;BOG;6400;15520;61424590
MEX;BOG;6199;32789;130777044
MEX;BOG;78;2422;9799119
MEX;BOG;206;412;1672781
MEX;BOG;69857;14700;58689162
MEX;BOG;10;871;3568348
MEX;BOG;30;810;3219822
MEX;BOG;201;5407;21493311
MEX;BOG;94;2532;10064927
MEX;BOG;127;3422;13602757
MEX;BOG;20;5141;21041655
MEX;BOG;32480;1039;4203701
MEX;BOG;9;57;229680
MEX;BOG;250;11250;44719762
MEX;BOG;5498;47919;193494838
MEX;BOG;456;7;32644
MEX;BOG;13444;34746;140355750
MEX;BOG;47;332;1343964
MEX;BOG;152;260;1052370
MEX;BOG;108;230;945112
MEX;BOG;7;19;79606
MEX;BOG;48;346;1400421
MEX;BOG;91;233;959471
MEX;BOG;4;18;75818
MEX;BOG;8653;26793;106196684
MEX;BOG;1;16;65644
MEX;BOG;146;1176;4811102
MEX;BOG;4;41;168027
MEX;BOG;32;315;1282906
MEX;BOG;27;674;2728952
MEX;BOG;84;495;1967669
MEX;BOG;35;524;2121952
MEX;BOG;176;2115;8555432
MEX;BOG;5391;96077;385754696
MEX;BOG;444;6519;26430459
MEX;BOG;89;595;2408424
MEX;BOG;98;154;626411
MEX;BOG;885;2223;8998182
MEX;BOG;2;4;19223
MEX;BOG;294;795;3219799
MEX;BOG;3948;8464;34255103
MEX;BOG;10;29;118823
MEX;BOG;2;5;23189
MEX;BOG;4;13;56133
MEX;BOG;91;363;1470436
MEX;BOG;42;707;2861954
MEX;BOG;1056;12865;52069024
MEX;BOG;858;10067;40745129
MEX;BOG;2205;23383;94637053
MEX;BOG;89;57760;229926285
MEX;BOG;89;278;1135567
MEX;BOG;9;20;85300
MEX;BOG;32;260;1063396
MEX;BOG;191;2001;8159650
MEX;BOG;40;18400;74222472
MEX;BOG;4000;2000;7979780
MEX;BOG;4;49086;194556470
MEX;BOG;1;29225;115836165
MEX;BOG;8;92862;368066939
MEX;BOG;500;19090;78122579
MEX;BOG;50;2500;10012650
MEX;BOG;61;3000;12015180
MEX;BOG;46;2300;9211638
MEX;BOG;1649;3851;15367580
MEX;BOG;1320;3159;12607852
MEX;BOG;1;7;31799
MEX;BOG;762;1541;6149617
MEX;BOG;140;336;1342039
MEX;BOG;135;674;2689425
MEX;BOG;130;2441;9742832
MEX;BOG;26;274;1096900
MEX;BOG;433;5333;21279120
MEX;BOG;34;358;1429657
MEX;BOG;245;23791;94924350
MEX;BOG;112;198;792062
MEX;BOG;953;1958;7913954
MEX;BOG;48;432;1723632
MEX;BOG;914;9056;37063086
MEX;BOG;282;878;3594784
MEX;BOG;2421;2470;10108177
MEX;BOG;4;47;195449
MEX;BOG;22;217;886374
MEX;BOG;12;273;1108420
MEX;BOG;118;925;3756125
MEX;BOG;257;3912;15883306
MEX;BOG;10;215;873338
MEX;BOG;46;699;2841536
MEX;BOG;37;592;2403608
MEX;BOG;69;1104;4482405
MEX;BOG;30;420;1705263
MEX;BOG;15;187;759451
MEX;BOG;535;14445;57633961
MEX;BOG;31;22396;91653827
MEX;BOG;24;493;1994792
MEX;BOG;126;16836;66636577
MEX;BOG;5910;126421;513290537
MEX;BOG;42;31193;123995061
MEX;BOG;12;21850;88139185
MEX;BOG;360;3337;13549694
MEX;BOG;4906;14553;58107307
MEX;BOG;3336;7672;30411679
MEX;BOG;2;29800;118898722
MEX;BOG;2;9622;38849233
MEX;BOG;1;1432;5861853
MEX;BOG;90;37990;150355682
MEX;BOG;1;13073;52781777
MEX;BOG;15;80;326689
MEX;BOG;154;2036;8379245
MEX;BOG;195;2326;9571689
MEX;BOG;200;3210;13209504
MEX;BOG;200;407;1674598
MEX;BOG;8;400;1590036
MEX;BOG;0;1012;4166747
MEX;BOG;0;305;1255269
MEX;BOG;0;347;1430950
MEX;BOG;0;344;1415356
MEX;BOG;0;598;2462443
MEX;BOG;2;169;697989
MEX;BOG;2;9331;37642047
MEX;BOG;10;9;38139
MEX;BOG;0;1;4114
MEX;BOG;101;1049;4266111
MEX;BOG;196;400;1632729
MEX;BOG;1923;4595;18735877
MEX;BOG;855;1961;7999162
MEX;BOG;54;162;664092
MEX;BOG;3518;14455;58941678
MEX;BOG;815;9897;39970149
MEX;BOG;1027;12350;49859942
MEX;BOG;76;788;3214123
MEX;BOG;66;44303;177439617
MEX;BOG;592;42654;173425459
MEX;BOG;428;78623;312534296
MEX;BOG;228;600;2387558
MEX;BOG;611;1258;5003525
MEX;BOG;348;697;2773301
MEX;BOG;651;1020;4055307
MEX;BOG;30;116;463177
MEX;BOG;2;5;19954
MEX;BOG;4985;9571;38046381
MEX;BOG;157;676;2687637
MEX;BOG;105;335;1333960
MEX;BOG;419;2889;11484432
MEX;BOG;762;8173;32490159
MEX;BOG;92;702;2793375
MEX;BOG;5;1483;5939503
MEX;BOG;8;1155;4699036
MEX;BOG;4455;4598;18749088
MEX;BOG;3960;73066;299900068
MEX;BOG;1041;64584;258966058
MEX;BOG;99;2125;8510752
MEX;BOG;71;148;601238
MEX;BOG;114;327;1325064
MEX;BOG;1848;10110;40890805
MEX;BOG;3;83;342341
MEX;BOG;9;31;129707
MEX;BOG;6;25;104836
MEX;BOG;122;1056;4352254
MEX;BOG;225;736;3031622
MEX;BOG;197;1056;4350195
MEX;BOG;60;84209;337729086
MEX;BOG;25;48;198803
MEX;BOG;531;41127;166449135
MEX;BOG;89;16289;64564573
MEX;BOG;360;3581;14747537
MEX;BOG;1003;84071;338315987
MEX;BOG;950;45162;182327574
MEX;BOG;4050;103;418875
MEX;BOG;200;76010;307623259
MEX;BOG;2736;13826;55956435
MEX;BOG;48;1005;4067345
MEX;BOG;264;3151;12752443
MEX;BOG;1000;4508;18244371
MEX;BOG;36;968;3917602
MEX;BOG;120;1231;4981992
MEX;BOG;2850;13778;55761081
MEX;BOG;2992;2800;11135152
MEX;BOG;250;11250;44719762
MEX;BOG;5479;67594;272391864
MEX;BOG;2;108;437087
MEX;BOG;321;20000;80942200
MEX;BOG;720;1700;6927793
MEX;BOG;83;227;923314
MEX;BOG;24;171;692339
MEX;BOG;323;351;1420859
MEX;BOG;15;32;131130
MEX;BOG;18;80;327989
MEX;BOG;128;1023;4142126
MEX;BOG;182;7280;28951395
MEX;BOG;98;1732;6910489
MEX;BOG;1270;15146;60233218
MEX;BOG;634;13390;53424627
MEX;BOG;1300;1950;7754838
MEX;BOG;1280;12706;50529729
MEX;BOG;182;6199;24571835
MEX;BOG;4;1274;5084875
MEX;BOG;39;104377;416454943
MEX;BOG;4;331;1366256
MEX;BOG;21;1119;4609817
